,AF3 Mean,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Mobility,AF3 LAR,AF3 Beta_Power,AF3 Gamma_Power,AF4 Mean,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Mobility,AF4 LAR,AF4 Beta_Power,AF4 Gamma_Power,F7 Mean,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Mobility,F7 LAR,F7 Beta_Power,F7 Gamma_Power,F3 Mean,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Mobility,F3 LAR,F3 Beta_Power,F3 Gamma_Power,F4 Mean,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Mobility,F4 LAR,F4 Beta_Power,F4 Gamma_Power,F8 Mean,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Mobility,F8 LAR,F8 Beta_Power,F8 Gamma_Power,FC5 Mean,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Mobility,FC5 LAR,FC5 Beta_Power,FC5 Gamma_Power,FC6 Mean,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Mobility,FC6 LAR,FC6 Beta_Power,FC6 Gamma_Power,T7 Mean,T7 Peak_to_Peak_Time,T7 Peak_to_Peak_Slope,T7 Mobility,T7 LAR,T7 Beta_Power,T7 Gamma_Power,T8 Mean,T8 Peak_to_Peak_Time,T8 Peak_to_Peak_Slope,T8 Mobility,T8 LAR,T8 Beta_Power,T8 Gamma_Power,P7 Mean,P7 Peak_to_Peak_Time,P7 Peak_to_Peak_Slope,P7 Mobility,P7 LAR,P7 Beta_Power,P7 Gamma_Power,P8 Mean,P8 Peak_to_Peak_Time,P8 Peak_to_Peak_Slope,P8 Mobility,P8 LAR,P8 Beta_Power,P8 Gamma_Power,O1 Mean,O1 Peak_to_Peak_Time,O1 Peak_to_Peak_Slope,O1 Mobility,O1 LAR,O1 Beta_Power,O1 Gamma_Power,O2 Mean,O2 Peak_to_Peak_Time,O2 Peak_to_Peak_Slope,O2 Mobility,O2 LAR,O2 Beta_Power,O2 Gamma_Power,label
0,8.1375951310747e-08,1.29244156710229e-07,-9.5736414351677e-09,2.88804841375168e-07,-2.69657562057546e-07,-2.11417923168256e-08,3.23110413091854e-07,-1.02118846712074e-07,-5.26550287816008e-08,7.92817189676498e-08,6.47218030280783e-08,1.7551676023686e-07,1.51582653984406e-07,-2.01046475467592e-07,20.0,7.34200286865234,7016.0,0.0154556399211287,42.0,2.41780042648315,1101.0,0.119127623736858,27308.0,0.0040909987874329,65.0,5.34247303009033,2256.0,0.0530149973928928,5336.0,0.0218213386833668,37312.0,0.003132585901767,46.0,5.67906904220581,51.0,4.280198097229,76.0,8.98566246032715,33330.0,0.0026409875135868,9695.0,0.0089674964547157,0.897726833820343,0.907772898674011,0.921882331371307,0.922643423080444,0.88547158241272,0.680920958518982,0.946762561798096,1.07262814044952,0.904127717018127,0.934699177742004,0.931499898433685,0.537951588630676,0.980088233947754,0.997185468673706,589.961059570312,454.564361572266,208.144165039062,69.8111953735352,496.044616699219,49.4572105407715,167.88542175293,92.8575592041016,0.410364806652069,24.8222770690918,42.3169212341309,8.94054317474365,96.3815231323242,305.050659179688,531303.75,72940.09375,1162628.25,170353.59375,1499766.25,123567.3828125,1363711.125,167651.84375,930138.25,204556.1875,1602600.75,123758.5703125,1107377.0,177394.40625,1142339.5,77434.3125,1236569.625,156839.15625,1030271.625,75249.7421875,1258013.75,128758.125,1343138.25,188301.125,906444.75,156435.3125,696007.125,230888.5625,3
0,-1.98503471438016e-07,-3.37470879685497e-07,1.89478317480507e-08,-3.15132382411321e-08,1.62751902621494e-07,-5.26550287816008e-08,8.37693647781634e-08,-2.23384972741769e-08,-1.70729947512882e-07,2.39341044760977e-08,-8.37693647781634e-09,1.18074915178568e-07,-1.07703463925191e-08,1.15681499934794e-08,36738.0,0.0057434947229921,30.0,8.37528800964355,115.0,1.43546223640442,23939.0,0.0081859426572918,33.0,11.1131238937378,1113.0,0.669849157333374,2162.0,0.0809681788086891,2956.0,0.0417634807527065,2057.0,0.108875192701817,3599.0,0.0377470888197422,96.0,4.67525720596313,4398.0,0.0863934457302094,100.0,3.39340496063232,27159.0,0.004226834513247,0.900247991085052,0.731197714805603,0.72790139913559,0.701876521110535,0.734871685504913,0.344154745340347,0.822374403476715,0.985266804695129,0.726115465164185,0.947547674179077,0.496014475822449,0.515055298805237,0.71978771686554,0.891319274902344,9.45640659332275,40.8446655273438,9.16541385650635,248.159042358398,16.7371215820312,8.7184476852417,12.5781784057617,11.4816427230835,45.0473747253418,10.9852523803711,21.0606098175049,21.6996116638184,5.01931858062744,15.6266794204712,494127.96875,60715.6640625,1224509.125,105179.0,881443.3125,78020.0390625,1208455.375,129761.484375,1042287.4375,93567.359375,1190924.75,161197.390625,1083144.25,151901.953125,976487.75,66939.203125,1096411.125,152574.03125,849017.1875,63699.1796875,1150453.25,118473.3359375,1065055.75,166003.203125,739325.6875,117345.1875,642570.25,115296.34375,4
0,-7.77858346623361e-08,-4.2483033979579e-08,2.35352022315283e-08,-1.00124331936513e-07,1.95461851149048e-07,-2.04237693424147e-07,-8.77583801184301e-08,-4.65717775455232e-08,1.47793087990067e-07,-8.15754077621023e-08,-2.37745439335413e-07,-1.14235483295033e-07,-8.05781468216082e-08,1.44402420687584e-07,30720.0,0.0038641721475869,30721.0,0.003351905150339,30639.0,0.0034042021725326,6627.0,0.0163864511996508,31703.0,0.0057688965462148,706.0,0.282920867204666,5334.0,0.026582658290863,6058.0,0.016791133210063,15176.0,0.0087223425507545,6929.0,0.0137286586686969,30705.0,0.0045727151446044,20798.0,0.0070414594374597,6058.0,0.0159482527524233,18754.0,0.0040930714458227,1.04631721973419,1.03103852272034,1.07369720935822,1.07393419742584,0.746184289455414,0.749453544616699,0.824343621730804,1.0625741481781,0.837314367294312,1.03950095176697,0.832865297794342,0.785264253616333,1.06170153617859,1.02592062950134,122.292152404785,117.554145812988,152.375701904297,768.943420410156,2.24517917633057,10.5394983291626,3.19706606864929,800.166809082031,458.897979736328,991.353393554688,454.47216796875,485.011627197266,866.159851074219,639.307800292969,403474.78125,61463.7890625,849732.0,103152.4375,561520.75,78453.703125,568863.375,86584.265625,1300192.375,171758.40625,1175565.25,199827.828125,1242179.25,193011.21875,619404.5,98405.421875,1172860.375,190496.890625,340574.5,97316.546875,1244447.0,175022.90625,1181427.875,202412.0,617525.3125,97354.8203125,704365.5625,121003.8046875,1
0,-2.49313591993428e-09,1.50784856600694e-07,2.11417923168256e-08,-8.73594814265743e-08,1.58762887281227e-07,-1.91472835808781e-07,1.18872719667706e-07,-8.09770526188913e-08,1.61156293643216e-07,-1.67538729556327e-07,2.36349279703063e-07,-4.02890734108041e-08,-5.07103834479494e-08,4.62725999739177e-08,41.0,3.20988726615906,36.0,2.73532938957214,17923.0,0.0098329512402415,32.0,7.24188566207886,24886.0,0.0101246489211917,2338.0,0.0714862868189812,35230.0,0.0049303704872727,31.0,3.94360852241516,1495.0,0.112342342734337,18827.0,0.0045834737829864,2132.0,0.0754396244883537,2350.0,0.0703365728259087,20536.0,0.0064191161654889,120.0,6.18561840057373,1.01419150829315,1.03382074832916,0.991414189338684,0.944587647914886,0.782483041286469,0.780322432518005,0.922918498516083,1.07830417156219,0.850801587104797,0.950828671455383,0.922426760196686,0.872902393341064,1.06724119186401,0.406596183776855,206.031936645508,223.266067504883,316.089202880859,88.8065795898438,205.834747314453,29.2599601745605,30.161714553833,165.576889038086,102.255989074707,204.519424438477,121.554649353027,28.5439109802246,199.969573974609,27.634614944458,360045.4375,37109.40234375,996293.0,68259.734375,645217.4375,46676.5625,352527.125,37287.21484375,1411496.5,116745.953125,1168815.125,157749.21875,1356045.625,120308.015625,645873.5,52083.09375,1172416.875,152105.484375,935792.0,73219.3046875,1373554.0,117162.234375,1252374.375,153849.171875,660251.75,50446.4921875,612400.625,78682.6171875,2
0,-2.23384972741769e-08,4.62725999739177e-08,7.97803494378968e-08,-5.15705131931554e-08,-1.28446359326517e-07,2.11916542980362e-07,5.50484386963035e-08,1.63549707110633e-08,-2.04237693424147e-07,-1.78209347723168e-07,8.29715602890246e-08,8.09770526188913e-08,4.32309761322358e-08,-2.14409681120742e-07,23676.0,0.0041908044368028,4760.0,0.0150585398077965,413.0,0.198623031377792,47.0,1.88624227046967,31.0,6.45626020431519,30611.0,0.0071778870187699,37.0,5.52585506439209,15904.0,0.0047149532474577,40.0,5.16128921508789,8012.0,0.0174316857010126,26160.0,0.0064736916683614,47.0,4.68664932250977,24739.0,0.003162408946082,22186.0,0.004334854427725,1.16717410087585,1.09008765220642,1.13373816013336,1.2791393995285,0.812716484069824,0.764107823371887,0.871621310710907,1.08642303943634,0.871054887771606,0.955178141593933,0.944437146186829,0.812057077884674,1.13476324081421,1.01424813270569,136.30810546875,870.802429199219,834.10791015625,862.107421875,358.627075195312,57.3462791442871,392.114288330078,1031.16528320312,384.836669921875,405.696807861328,120.902854919434,352.787536621094,645.638122558594,511.575012207031,194655.03125,35332.8125,512855.1875,64248.03125,376944.15625,69871.984375,197088.96875,27627.0078125,839317.8125,167983.84375,1590577.75,147108.546875,972838.125,154478.78125,381160.25,68480.671875,1271452.75,185174.546875,1293852.625,85553.625,1036405.0625,128810.9375,1299183.625,172504.359375,434775.125,73617.4375,1219065.5,91929.34375,3
0,1.15581777038187e-07,1.88481067198154e-07,4.62725999739177e-08,-7.33979206302138e-08,-8.775837834207321e-09,-1.97954985736715e-08,1.3850616653599e-07,-6.9807803981802904e-09,2.31363003422302e-07,1.64746410291627e-07,1.27648558390092e-08,1.27648547731951e-07,1.73921151258583e-07,-8.55644231023689e-08,5688.0,0.0172073449939489,489.0,0.191892385482788,14257.0,0.0086938450112938,68.0,2.04664039611816,28150.0,0.0068203536793589,105.0,2.33230113983154,12396.0,0.0140612963587046,5099.0,0.0195955224335194,13954.0,0.0121125718578696,532.0,0.164133951067924,9400.0,0.0154262883588672,19815.0,0.0115329371765256,1139.0,0.0824979692697525,42.0,8.30876350402832,0.942469000816345,0.988911390304565,0.955766141414642,0.894608020782471,0.670909881591797,0.660580515861511,0.737155854701996,0.972939789295197,0.739017009735107,0.998524129390717,0.80688738822937,0.689842700958252,0.999379456043243,0.812687754631042,532.203979492188,774.451171875,454.944976806641,251.447387695312,6.23421907424927,46.8970222473145,208.543197631836,558.582641601562,9.14215755462646,612.968505859375,310.019897460938,304.480590820312,564.868103027344,114.689308166504,408693.4375,66086.15625,894499.125,82351.21875,806878.25,81124.9296875,386231.8125,57653.6328125,1374559.75,113703.0,1504788.5,92801.0625,1450900.0,104676.546875,686374.8125,83201.765625,1515904.25,76384.265625,941209.625,73997.546875,1241870.25,130165.8046875,1484922.25,90710.28125,769108.4375,77325.3125,976465.1875,79790.59375,4
0,-5.85886930082324e-08,7.180231076375781e-09,-8.09770526188913e-08,-7.02067026736586e-08,4.66715022184871e-08,-5.50484386963035e-08,1.69134338534604e-07,7.97803489938076e-10,1.88481070750868e-08,-4.62725999739177e-08,2.23384972741769e-08,-1.81899196149971e-07,-4.14857801445123e-08,-9.5736414351677e-09,29.0,9.15865135192871,23946.0,0.0109907584264874,71.0,10.7296295166016,80.0,11.1156206130981,9424.0,0.0968009382486343,5788.0,0.127618327736855,44.0,11.9720726013184,22477.0,0.0134646771475673,30968.0,0.0053466288372874,22477.0,0.0123230628669262,72.0,2.84618926048279,14415.0,0.0171512924134731,6396.0,0.0303496718406677,22490.0,0.0135361701250076,0.566149652004242,0.451229393482208,0.116052128374577,0.203575789928436,0.0984625518321991,0.234667703509331,0.263281404972076,0.31481808423996,0.489827692508698,0.415044784545898,0.517783224582672,0.266533017158508,0.485579371452332,0.400254786014557,158.834243774414,226.532089233398,44.5509338378906,24.4251251220703,43.2275733947754,14.1518259048462,31.6417407989502,135.679244995117,606.598937988281,153.203643798828,4.33214521408081,318.929504394531,229.762878417969,139.675415039062,96636.5546875,27911.111328125,68883.9609375,48497.0546875,89121.25,40420.984375,178792.140625,65098.54296875,110981.5,58729.68359375,229289.765625,90702.2578125,91641.1328125,54228.578125,56619.99609375,38931.08203125,180206.25,79145.203125,72351.4375,42961.72265625,182276.53125,106088.890625,231434.46875,88521.2109375,91144.640625,54778.5,64744.0234375,45778.66015625,1
0,-7.10045071627974e-08,-4.98627166223287e-08,1.91472828703354e-08,1.59560684664939e-08,1.55571679982813e-08,-1.43604621527516e-08,4.54747990374926e-08,-9.73320197772409e-08,-1.27848011288734e-07,1.25654047167245e-08,5.86385553447144e-08,2.09622854185909e-07,6.76138469657417e-08,1.11692486370885e-08,8678.0,0.0113278524950147,57.0,4.89963960647583,8783.0,0.0180016532540321,6617.0,0.0358256287872791,13254.0,0.0395058803260326,120.0,4.36336612701416,8676.0,0.0179662350565195,24743.0,0.0052250428125262,3317.0,0.0462995357811451,32.0,12.0662174224854,553.0,0.150405541062355,34.0,12.4669876098633,26.0,3.30272912979126,545.0,0.105293340981007,1.01404762268066,0.442730814218521,0.43052926659584,0.497856140136719,0.163179785013199,0.303339302539825,0.504641473293304,0.645176410675049,0.61280357837677,0.407441198825836,0.58712911605835,0.312447220087051,0.642331004142761,0.841887056827545,185.836059570312,240.471694946289,2.41365385055542,26.7929954528809,74.4970932006836,2.43385982513428,132.28662109375,16.8826026916504,157.089904785156,64.938232421875,18.5690517425537,185.617004394531,49.5567741394043,2.78275656700134,88844.828125,24625.98828125,66467.9453125,41839.32421875,74896.0625,30418.56640625,173724.625,63035.59375,78502.1875,41717.21875,213264.59375,93040.578125,85250.6171875,41333.90625,40459.5,29355.06640625,172712.125,91262.9453125,58488.6640625,34699.375,73518.1015625,38175.3984375,177599.34375,80371.390625,62694.87109375,38880.34375,47306.0078125,36012.82421875,2
0,-1.11692486370885e-08,-8.5364973756441e-08,-3.0665570083243702e-09,-1.1209138506274e-07,9.89276287555185e-08,-2.89602667180588e-07,2.31362999869589e-08,1.37621096740759e-08,-1.51582653984406e-07,1.02517745403929e-07,5.02616188668981e-08,4.786820717583851e-09,-1.11293580573602e-07,-5.10594233560369e-08,14023.0,0.0090176621451973,1733.0,0.289157092571259,96.0,8.93141174316406,75.0,11.9792718887329,52.0,13.4822483062744,57.0,12.8844680786133,13218.0,0.0122927268967032,16072.0,0.02018216624856,23451.0,0.0097565026953816,32862.0,0.0040442012250423,117.0,1.09068048000336,14346.0,0.0138802779838443,14328.0,0.010766202583909,23032.0,0.0033040314447134,0.894050598144531,0.287311196327209,0.167329922318459,0.154795333743095,0.138303205370903,0.187789991497993,0.523572444915771,0.343572467565536,0.636245965957642,0.641124486923218,0.655405759811401,0.449250102043152,0.611471712589264,0.823792159557343,203.977981567383,58.7255439758301,30.5856800079346,37.6004486083984,17.7784767150879,30.3334121704102,10.7252340316772,0.594740629196167,0.0080077433958649,2.34817028045654,2.27671670913696,0.41703873872757,0.623906075954437,194.657302856445,70943.1875,29127.6484375,63816.484375,41784.5546875,94295.4609375,45575.8359375,191408.546875,73223.265625,112096.8515625,59961.4296875,259094.09375,106232.3046875,130776.03125,88056.3359375,45534.96875,36777.8125,235814.59375,152181.375,54247.98046875,39582.27734375,123404.5625,80825.3125,221416.640625,106637.734375,72974.0390625,51520.2578125,51088.28515625,44565.17578125,3
0,-2.71253171035823e-08,-6.78132963116695e-08,1.11692486370885e-07,-6.70154918225307e-08,-1.54773871940961e-07,-7.27995654870028e-08,5.584624318544231e-09,9.9725436797371e-09,-1.5956069798761502e-09,6.44226290091865e-08,-3.07154337519933e-08,-2.3734653353813e-08,-6.74143905143865e-08,-3.66989603151069e-08,12042.0,0.01746422983706,44.0,12.9771308898926,4277.0,0.203972563147545,82.0,13.2379446029663,74.0,10.4551725387573,67.0,11.7860803604126,31.0,8.56152534484863,148.0,0.879869222640991,47.0,7.55839681625366,128.0,0.883075833320618,38.0,5.83366250991821,7601.0,0.0474676080048084,28487.0,0.0051815542392432,4272.0,0.0287040323019028,0.91975998878479,0.219039395451546,0.107501238584518,0.124120056629181,0.121069312095642,0.209769636392593,0.459542006254196,0.675192832946777,0.557372510433197,0.753077924251556,0.645913660526276,0.441239088773727,0.596652507781982,0.855190098285675,9.1118335723877,22.6043815612793,25.2077312469482,24.3345031738281,17.7824440002441,7.86134147644043,95.0564804077148,113.606307983398,100.72974395752,127.209121704102,136.217758178711,11.5670471191406,700.259887695312,121.789947509766,67111.1953125,48454.12109375,58196.765625,44982.75,79093.265625,36917.94921875,157974.828125,64242.30859375,85850.203125,53289.8984375,216536.3125,99181.109375,88076.46875,53728.0234375,51967.3828125,42524.1796875,182473.71875,117653.8125,59605.7734375,47076.6796875,119160.3125,81517.125,189143.390625,108267.7421875,68091.046875,51848.3359375,53765.296875,50853.5703125,4
0,7.37968193220695e-08,1.67538729556327e-08,1.71926643588449e-07,-9.5736414351677e-09,-1.11692486370885e-07,-4.12863307985845e-08,-4.786820717583851e-09,1.45599132750363e-08,1.26651301002312e-07,-2.63275143908004e-08,-1.1209138506274e-07,-2.23384972741769e-08,4.62725999739177e-08,-5.06605211114675e-08,4771.0,0.0253847669810057,29604.0,0.0079893730580806,1853.0,0.406096756458282,24247.0,0.0024601155892014,22960.0,0.0061187748797237,11092.0,0.0248350407928228,680.0,0.109832160174847,26912.0,0.0027782777324318,2444.0,0.0438630953431129,28514.0,0.0023729875683784,2400.0,0.039995614439249,58.0,9.88789653778076,561.0,0.528157651424408,35.0,8.4334192276001,0.51455944776535,0.348190367221832,0.0888124778866768,0.626859605312347,0.476765602827072,0.35852062702179,0.655225515365601,0.705884039402008,0.421645909547806,0.677403032779694,0.755418956279755,0.277680248022079,0.465070694684982,0.384803473949432,2.51360392570496,239.213851928711,68.9041290283203,921.806274414062,475.036254882812,222.38737487793,1081.02990722656,320.267456054688,639.369201660156,4.07791519165039,123.39372253418,100.111213684082,5.04502725601196,5.12429046630859,81649.9375,42246.359375,126772.296875,60193.21875,55219.37890625,34843.2421875,59362.1796875,28868.02734375,87634.84375,47980.53515625,72904.625,41697.04296875,63551.4765625,46163.0625,38994.19140625,28385.7890625,146173.4375,100899.75,82045.53125,52950.0546875,134463.390625,71744.984375,100490.203125,51587.5703125,97912.2890625,72923.1171875,153549.5,77147.4375,1
0,5.74418486110062e-08,-8.29715602890246e-08,6.382427919504611e-09,3.90923702298096e-08,3.1912139597523e-09,-8.09770526188913e-08,-4.786820717583851e-09,-6.54198828442532e-08,-1.78707978193415e-07,-5.983526119024421e-09,1.02318296058002e-07,-1.26052952964528e-07,7.180231076375781e-09,-4.14857801445123e-08,694.0,0.189719125628471,43.0,11.7593145370483,11330.0,0.0388627424836159,184.0,0.66309916973114,25639.0,0.009153077378869,32520.0,0.0333271771669388,401.0,0.311364203691483,38.0,11.9152326583862,14838.0,0.0073423576541245,24532.0,0.0037348913028836,6164.0,0.0161309242248535,480.0,0.256967663764954,45.0,13.1825819015503,4932.0,0.0784075185656548,0.501271486282349,0.281229823827744,0.106238752603531,0.610651016235352,0.381743252277374,0.164363577961922,0.5710369348526,0.342901080846786,0.426986873149872,0.691165208816528,0.750457942485809,0.523499190807343,0.315727561712265,0.203059509396553,90.6517868041992,115.791763305664,16.5346450805664,228.38346862793,288.288360595703,65.2387237548828,157.596405029297,86.6187057495117,19.3842658996582,855.148803710938,339.748138427734,352.410736083984,83.3080749511719,1.81600713729858,83810.7265625,47852.4609375,147100.015625,73771.265625,64116.06640625,41111.328125,64606.4921875,37080.6484375,73308.5390625,44990.265625,171069.390625,79229.59375,54138.21875,39847.2734375,42873.51171875,33850.55078125,152863.84375,98773.765625,98187.5625,61653.9453125,144510.265625,80570.7734375,122821.9453125,63542.65625,89661.9140625,65236.91015625,179366.96875,104106.40625,2
0,-1.42358054233682e-08,-1.1647930620029e-07,1.70729947512882e-07,3.53028042354708e-08,-5.58462431854423e-08,-2.08226708764414e-07,3.03165315074239e-08,-5.70429463664368e-08,2.79231215927211e-07,1.45599132750363e-08,-2.93691400088392e-08,9.61353165962464e-08,-9.41408089261131e-08,-6.36248245200477e-08,3774.0,0.0785370022058487,37.0,14.0928430557251,491.0,0.846165776252747,28.0,13.1223163604736,1880.0,0.129950523376465,103.0,7.18222618103027,12746.0,0.0319654643535614,18849.0,0.0112681332975626,11535.0,0.0463366247713566,10249.0,0.0140254991129041,5382.0,0.0462697744369507,38.0,12.0117044448853,13509.0,0.0663721859455109,133.0,3.66283273696899,0.280037075281143,0.23875792324543,0.174783512949944,0.280161142349243,0.266812890768051,0.20060732960701,0.176066488027573,0.311639487743378,0.153547793626785,0.37896853685379,0.269428372383118,0.26306813955307,0.150456145405769,0.186844184994698,216.227890014648,52.6280975341797,71.1282196044922,164.495590209961,131.100158691406,25.4881954193115,86.8151092529297,153.380844116211,91.4276351928711,377.205139160156,176.953384399414,148.037292480469,47.5545921325684,20.541654586792,98303.84375,52599.96875,167347.328125,90371.359375,74283.453125,43014.96875,75485.28125,45024.64453125,117972.65625,63870.6796875,203009.375,92330.4921875,96267.953125,57726.14453125,68845.1796875,47032.875,197779.375,115320.125,116112.703125,63894.9609375,153986.3125,81874.2109375,111641.8515625,58021.95703125,121445.34375,75016.4765625,165429.21875,78795.5,3
0,2.5130809433449e-08,-6.382427919504611e-09,9.89276287555185e-08,-3.989017116623471e-09,3.11143359965627e-08,-1.02916644095785e-07,5.30539310261702e-08,2.06431653992922e-08,2.88804841375168e-07,1.17676009381285e-07,1.4759364397321e-08,-5.584624318544231e-09,-4.18846823890817e-08,-3.47044490922599e-08,61.0,5.5010404586792,6777.0,0.0386467985808849,190.0,5.48063373565674,1615.0,0.105596318840981,43.0,5.29946422576904,58.0,4.12416458129883,13396.0,0.0270180627703667,1552.0,0.221346169710159,7140.0,0.0608032569289207,8604.0,0.0182469375431538,1990.0,0.0926974192261696,69.0,2.53643012046814,26213.0,0.0089652994647622,20180.0,0.0137220397591591,0.199593588709831,0.285176545381546,0.129703849554062,0.307634562253952,0.282204329967499,0.265147417783737,0.182784304022789,0.23097987473011,0.19413423538208,0.457443535327911,0.353638201951981,0.394972831010818,0.236589595675468,0.311492770910263,177.964920043945,161.49934387207,59.9009437561035,242.238265991211,226.243103027344,36.0124626159668,297.003570556641,199.498428344727,121.44149017334,284.577819824219,246.671722412109,192.374038696289,1.65334439277649,3.47337937355042,80388.140625,42856.03125,112285.8359375,58348.34375,64834.375,40773.34765625,59984.80859375,35561.6953125,86386.046875,48836.97265625,144622.8125,70263.0390625,75151.421875,46344.8984375,61148.21484375,41434.078125,217732.359375,119046.984375,118545.2109375,71570.15625,154185.75,81987.5234375,94106.234375,50531.875,119342.75,77546.875,175279.875,101461.390625,4
0,-1.32435374666784e-07,-7.41957251193526e-08,-1.07304565233335e-07,-8.29715602890246e-08,1.00922136425652e-07,1.19670522380488e-08,3.51033513368293e-08,-2.73347410484348e-07,8.93539890967077e-08,-4.94513479054604e-08,2.03439881829581e-07,-2.15406927850381e-08,-1.06905666541479e-07,-1.19670517051418e-07,32.0,6.93559169769287,54.0,9.05481338500977,47.0,7.58845090866089,1099.0,0.216802880167961,5288.0,0.0324021317064762,5232.0,0.044153731316328,9127.0,0.0133599853143096,1063.0,0.161354243755341,2567.0,0.133391737937927,34.0,9.33165454864502,4596.0,0.0622943714261055,601.0,0.20688796043396,4958.0,0.0316278673708439,9594.0,0.0267349388450384,0.341908812522888,0.239046201109886,0.15793214738369,0.210961729288101,0.27923583984375,0.22600319981575,0.386344909667969,0.2230354398489,0.200756430625916,0.263835102319717,0.167508333921432,0.383155286312103,0.317781507968903,0.265942186117172,67.4857940673828,61.0749893188477,135.060394287109,77.2157516479492,70.9523239135742,91.6818923950195,151.414016723633,113.989219665527,64.3234710693359,61.7282791137695,102.802276611328,223.454772949219,27.1226139068604,249.981170654297,118911.03125,42100.9453125,58511.0625,35284.3203125,60805.4765625,35873.33203125,58822.97265625,36117.3828125,60293.4375,37603.7109375,59781.109375,35824.015625,59992.31640625,35542.6875,84826.953125,41799.34375,93831.484375,42776.125,73276.8515625,37907.25390625,135363.828125,64017.4140625,88867.484375,40362.6328125,142172.578125,82848.0859375,181734.53125,90247.453125,1
0,1.12490290860023e-07,1.11692486370885e-08,-6.14308675039865e-08,9.37419102342574e-08,-3.51033513368293e-08,-7.85836391514749e-08,3.51033513368293e-08,3.91721499681807e-07,-8.775837834207321e-09,9.81298242663797e-08,-3.26102167491626e-08,-1.03714450361281e-08,-1.7950577912984e-08,3.51033513368293e-08,4643.0,0.0478627160191536,1506.0,0.0553314201533794,12733.0,0.023007545620203,1434.0,0.1618742197752,276.0,0.506602644920349,8521.0,0.0197431072592735,624.0,0.410566180944443,3478.0,0.0595590136945248,2220.0,0.162729024887085,81.0,1.67325878143311,151.0,2.13771915435791,10444.0,0.0116825746372342,18739.0,0.0169411543756723,1961.0,0.121800795197487,0.373544603586197,0.447977840900421,0.172538578510284,0.191107615828514,0.405291080474854,0.263464361429214,0.314634442329407,0.214518710970879,0.160693883895874,0.417685598134995,0.204248547554016,0.388999879360199,0.264043152332306,0.256098210811615,451.989715576172,696.575317382812,67.9834442138672,361.883605957031,340.276519775391,329.803009033203,169.903289794922,242.932861328125,256.98046875,455.145141601562,200.819152832031,374.640167236328,187.150253295898,304.128143310547,122695.9375,39032.5625,49145.9375,29503.99609375,58322.7734375,33416.34375,67852.453125,33595.97265625,54041.86328125,32539.8984375,73042.7109375,39880.375,64491.28125,34496.78515625,121285.140625,49018.1796875,87646.234375,37145.75390625,66817.8125,34456.3203125,115964.09375,48599.71875,91585.4453125,37229.4765625,97497.421875,49850.3515625,143279.8125,50435.37109375,2
0,-8.77583801184301e-08,-1.83494801575534e-08,2.66466344100991e-07,7.2001760997864e-08,-6.46220783551144e-08,5.1857224292462e-08,1.04312803728135e-07,1.14883697222012e-07,1.50385957908838e-07,-8.1375951310747e-08,7.73869359704804e-08,-3.43055504004042e-08,2.4432731393631e-09,-8.51655173050858e-08,16771.0,0.0082326177507638,158.0,0.579694926738739,176.0,5.35452222824097,24334.0,0.0244075637310743,39.0,12.4527082443237,99.0,8.72801971435547,20.0,10.9593944549561,24.0,13.9683303833008,181.0,1.38578057289124,12213.0,0.0085006533190608,4569.0,0.0390927046537399,13857.0,0.0089556872844696,10247.0,0.0227521508932114,10854.0,0.0187922343611717,0.374501556158066,0.465282618999481,0.119859933853149,0.179814234375954,0.320148497819901,0.181443810462952,0.411955326795578,0.244164749979973,0.267033040523529,0.482887119054794,0.347169548273087,0.442793816328049,0.330758392810822,0.38645127415657,385.669982910156,156.641418457031,61.6600189208984,23.3328189849854,26.3911170959473,17.3659000396729,301.122467041016,82.9369888305664,106.799995422363,174.851104736328,286.006988525391,863.359252929688,1.80278551578522,312.889770507812,126712.3046875,37727.81640625,48956.890625,28973.359375,61487.53125,34199.4296875,80141.6875,34581.1484375,59061.43359375,33899.90625,75179.78125,38775.00390625,77097.53125,36662.1953125,115283.03125,39231.87890625,97284.65625,33961.17578125,68788.8203125,34555.41796875,108015.1875,40571.51953125,84185.5234375,36036.0859375,83220.171875,41137.0,138018.5,51327.10546875,3
