,AF3 Mean,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Mobility,AF3 LAR,AF3 Beta_Power,AF3 Gamma_Power,AF4 Mean,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Mobility,AF4 LAR,AF4 Beta_Power,AF4 Gamma_Power,F7 Mean,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Mobility,F7 LAR,F7 Beta_Power,F7 Gamma_Power,F3 Mean,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Mobility,F3 LAR,F3 Beta_Power,F3 Gamma_Power,F4 Mean,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Mobility,F4 LAR,F4 Beta_Power,F4 Gamma_Power,F8 Mean,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Mobility,F8 LAR,F8 Beta_Power,F8 Gamma_Power,FC5 Mean,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Mobility,FC5 LAR,FC5 Beta_Power,FC5 Gamma_Power,FC6 Mean,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Mobility,FC6 LAR,FC6 Beta_Power,FC6 Gamma_Power,T7 Mean,T7 Peak_to_Peak_Time,T7 Peak_to_Peak_Slope,T7 Mobility,T7 LAR,T7 Beta_Power,T7 Gamma_Power,T8 Mean,T8 Peak_to_Peak_Time,T8 Peak_to_Peak_Slope,T8 Mobility,T8 LAR,T8 Beta_Power,T8 Gamma_Power,P7 Mean,P7 Peak_to_Peak_Time,P7 Peak_to_Peak_Slope,P7 Mobility,P7 LAR,P7 Beta_Power,P7 Gamma_Power,P8 Mean,P8 Peak_to_Peak_Time,P8 Peak_to_Peak_Slope,P8 Mobility,P8 LAR,P8 Beta_Power,P8 Gamma_Power,O1 Mean,O1 Peak_to_Peak_Time,O1 Peak_to_Peak_Slope,O1 Mobility,O1 LAR,O1 Beta_Power,O1 Gamma_Power,O2 Mean,O2 Peak_to_Peak_Time,O2 Peak_to_Peak_Slope,O2 Mobility,O2 LAR,O2 Beta_Power,O2 Gamma_Power,label
0,1.53710685412915e-15,3.3807063136133604e-15,-5.57259282463741e-16,7.68720604849315e-15,-5.0257357154463204e-15,-2.67484455582595e-16,4.1489811110367e-15,-2.83236317966904e-15,1.7817436791307303e-15,-1.2209550878780601e-15,-1.09965831739511e-15,-2.7907544865784103e-15,-4.672061824176e-15,-2.7153387303516504e-15,9515.0,0.0483177719390436,234.0,1.34012777777778,29458.0,0.0226746045216919,1026.0,0.832708674463938,14150.0,0.0320829893992933,8545.0,0.055062960795787,20434.0,0.0248768327297641,16218.0,0.0319287581699346,8243.0,0.0409516438189979,33503.0,0.0205262991373907,239.0,1.77234267782427,6580.0,0.0651936626139818,292.0,2.51668390410959,9767.0,0.0373838640319443,0.133308925129571,0.167165346060527,0.0939760011036323,0.093397134766349,0.259809669837857,0.105259933172966,0.18127141210992,0.0961399089961954,0.15162803979038,0.0998662598549674,0.114420455705316,0.104297251937719,0.073317434778924,0.130608918008492,42.8448339804651,1.23949185402514,7.67347569339804,13.3484181493515,93.0158749014852,49.3261685953782,96.4333575801296,33.3587136921093,233.618347200494,97.884750346427,44.3682498615774,57.3573806148768,98.3589879281893,20.3327950484384,160010.364947331,125586.419611584,94349.994194326,51987.2481138928,161044.205764931,135990.713356267,90435.8269606199,63422.3441459074,295782.018699338,224728.508785596,131774.744513932,81195.0944842403,223939.142750803,194470.423584353,112595.881537315,80189.5825067263,140477.725819184,82864.0435504506,145557.626178195,78122.5437345759,160103.117336944,63030.4890163109,147162.084478114,79633.032068553,107948.481949304,61107.7246355776,120937.525339175,61012.2808816852,1
0,1.6257110800408902e-15,1.4919688522495902e-15,4.2500307942568e-16,-1.0632507109408201e-15,2.5797389716188102e-15,7.9732658134912e-15,-4.36426894716186e-16,-4.12817676449139e-15,4.33176215568481e-16,-9.25681969409935e-15,1.22448439666699e-15,-2.8531675262143502e-15,-3.86366435841527e-16,1.6346272285603101e-15,1739.0,0.281623691776883,6320.0,0.0460483702531646,14835.0,0.0326151735760027,7508.0,0.0694301944592435,315.0,3.85429396825397,6138.0,0.242123460410557,6616.0,0.0599168530834341,14954.0,0.0369337902902234,27950.0,0.0146140107334526,6425.0,0.227357042801556,173.0,1.79635317919075,404.0,1.75552153465347,351.0,1.1074584045584,247.0,4.99428987854251,0.155208261818267,0.174579851158934,0.100339128456534,0.0960641316642065,0.162297559089195,0.0719043290740786,0.232843830140345,0.0954126098220193,0.113866510764201,0.0651124894280391,0.176966100576582,0.104722087084778,0.137950162160672,0.109828347011791,29.930333023183,231.024686728204,87.579635305361,78.2256395196217,11.863937760982,9.16244954005887,117.576384766117,41.1511003675293,45.1974683121224,21.5534942743508,64.6610175764202,29.4648551068824,61.9723620671046,13.3732669990892,122442.31098502,79872.1201765203,91753.6028261857,49415.2356724067,98920.3307041465,74833.951696305,72489.0377612939,51793.682815141,246389.257474342,210040.373387951,144870.826638157,93897.078665124,156760.286540023,134636.473304033,103978.652605957,83003.9896929724,121853.257346939,73147.9607595784,155247.403995955,72421.730804474,171256.237431345,76839.9698665604,131905.991603497,65326.5586279033,111112.101929519,62865.8466600292,104388.747077407,60310.567373335,2
0,9.7334621337e-16,-1.4745080613990601e-15,2.93805669024299e-15,-1.0204903486664301e-14,-2.22012098133554e-15,1.08777011936922e-15,1.3344502284065e-15,6.172946824945011e-15,-1.2898694858094e-15,1.94074832772705e-15,-1.17098750555047e-15,9.997974539776121e-15,1.2646070650043801e-15,8.10626502890588e-16,32752.0,0.0124321995603322,31192.0,0.0105960855347525,15299.0,0.0303019478397281,21430.0,0.0163442090527298,2349.0,0.0942025117071094,108.0,5.52468518518518,366.0,2.57145928961749,20826.0,0.0159317535772592,238.0,1.61711008403361,190.0,2.58029789473684,10116.0,0.0369052392249901,292.0,1.11520890410959,35409.0,0.0084869101075997,15058.0,0.0193439965466861,0.10729723701821,0.142537255797657,0.0729765667030031,0.100005464667621,0.262444944221808,0.112683602604997,0.123788917892244,0.13188050547644,0.0905665700413381,0.130813041977338,0.1391417007422,0.164762115842174,0.115767463269557,0.168588895412448,264.654251057169,42.0856654916732,149.093137296394,177.411781931384,47.7909004735054,0.999451074447119,3.78981471987921,174.117862563565,5.75463673715342,55.2854746881699,15.8138633810035,200.45315639831,264.317097497838,156.202306153483,94795.7829157455,48604.017715038,84240.8390460057,36275.0410568715,68746.8477929019,43384.9038492798,55749.5192211262,34916.8454088824,143158.546633121,110139.292675651,108242.232620423,49375.5991986729,118715.375046003,95690.1485529035,68305.0167974542,51208.2932523772,107363.23032542,52809.2845749004,129568.892246554,66895.1040063556,152638.569847733,48353.9803741901,148805.637880794,70618.6284306067,107510.328811001,44737.9321437873,77911.7061215706,40750.3207694563,3
0,2.52624208050229e-17,1.12967601741049e-14,-3.3405836452759704e-15,-1.72586914840904e-14,4.04941745256985e-15,3.8042233682858e-16,8.253381479476311e-15,-2.53775877233987e-15,-1.96749677328531e-15,3.645218719689481e-15,-3.2306178135364603e-15,3.89375635966831e-15,-4.99304317087512e-16,3.3866504126263103e-15,28596.0,0.0172159672681494,5679.0,0.155408399366086,4139.0,0.0927388741241846,253.0,1.00233043478261,8848.0,0.0389483499095841,200.0,6.1679495,28668.0,0.0106435258825171,333.0,0.701471771771772,4641.0,0.0627075199310493,528.0,2.50242840909091,255.0,5.30266549019608,255.0,4.74007137254902,17094.0,0.0155250087750088,234.0,4.75235512820513,0.102772042705995,0.118728370787646,0.110208439951464,0.135450659194057,0.175099221239157,0.104166072193238,0.1394937887519,0.200382779854048,0.14420314593508,0.0757239030201748,0.0839572300861562,0.0780260302663325,0.140624188410224,0.0917385737012213,25.7043305851349,45.5218278621806,37.4903460945131,178.679461334044,144.261328272642,32.0859136554742,14.0196168804482,279.335970954283,50.5586145786142,43.8257637936765,100.654533177663,44.2558946626073,62.6214528310238,48.4815557756022,81561.9651777428,39004.2934842577,64667.9721510415,31003.9855162766,54200.1886993854,31261.9228972976,48124.0698844083,32896.5050481964,114606.95932944,76018.4169953563,108371.406017299,62776.1783223066,77911.7465596234,59613.4450161941,76251.3430218134,64603.5650378776,82921.926885399,46691.1632512371,99349.6759971434,45161.1889899995,100514.099569546,38798.3069379127,119400.932809177,47081.3734189298,79728.8619891951,35068.5064265587,69432.2134400288,40220.050432523,4
0,-3.37715471445312e-13,-6.51621854294267e-14,-3.37922028886012e-15,5.3704934581972205e-15,-1.34812165613628e-13,5.43216348545654e-15,-6.434487181514661e-15,-2.2914501694909e-15,1.12937881245985e-16,-1.8025480256760503e-15,4.33324818043805e-15,1.69221068774823e-14,4.99304317087512e-16,-7.31124178592428e-16,188.0,14.0459632978723,5974.0,0.293279460997657,28352.0,0.0307489665632054,43.0,10.9123534883721,1332.0,1.15856238738739,248.0,9.37810282258065,2355.0,0.36969898089172,1194.0,0.440664907872697,42.0,14.429180952381,1217.0,1.17670591618735,24089.0,0.0286544024243431,4505.0,0.191325882352941,4485.0,0.162307491638796,43.0,13.017288372093,0.0390314112425427,0.0437483858491103,0.0926078372397657,0.201478953981054,0.0831368356055561,0.0635348841816041,0.0775617211522542,0.115024836571199,0.183110664010847,0.0645861641992845,0.13729627489448,0.143694137934013,0.203226261973404,0.189661864665274,21.8979478005578,37.6530983996249,50.6665644275388,3.40036318967053,37.6095558904237,20.2132325056702,68.3803306879307,104.541815337486,2.77084087987322,39.9756068055533,2.61343166343465,69.6224625145982,65.2957225162198,3.16780598245927,139358.026123024,80831.0654389974,85273.3104853436,53429.6748562609,85538.275461052,56318.3831819227,67343.5404193266,45534.7247462667,181934.578721887,116520.792827412,142603.635327256,90078.3785771949,106767.695134678,83076.715974185,79728.51672951,67352.7583215344,116445.98746853,77948.650292641,146490.921049335,93721.9863698745,92072.7052965699,62013.3441129654,198172.246084479,133116.887273787,301311.903210606,190882.858841619,136990.988210563,90499.6151528867,1
0,-2.30289256009082e-14,4.8708176349214e-13,1.40199005344111e-14,-2.5281739126815e-14,2.70080912332688e-13,-3.8592062841555604e-15,-4.413493517112831e-15,1.24305970608245e-15,1.0476474510318301e-15,1.0846494673874201e-14,6.04812074567313e-16,2.0904653216156502e-14,-9.51055842071451e-17,-3.0456077317585e-15,221.0,14.9947787330317,284.0,7.57583943661972,292.0,4.41736849315068,13266.0,0.0317468717020956,141.0,14.9927290780142,154.0,8.32334350649351,23075.0,0.0687446283856988,199.0,6.3812648241206,18063.0,0.0461064330399158,679.0,2.13058394698085,18060.0,0.0437146733111849,18070.0,0.054737260653016,156.0,5.33777435897436,18063.0,0.0461632286995516,0.0373481872673032,0.0437793775403941,0.0688200684056031,0.196605296931556,0.0624994834237351,0.10093245555737,0.079053082671465,0.0786869859420918,0.166136002327369,0.142487228847733,0.164241904965618,0.197505758676327,0.185409130388282,0.167674468940148,19.9665970100444,30.8802654277415,38.5184305335684,36.8998295751281,33.3927482936722,43.6659779003026,63.1940002643694,41.0190127157971,123.889667493023,51.6668440943256,114.51900771052,101.594105600823,280.468831982218,122.745983592768,150188.8382104,69494.2997243909,78210.0394771114,43833.0512517686,82366.1863314202,53231.9669676702,55834.6429776782,38418.9510494233,157423.438626293,95918.649923598,104519.005320445,74816.1332313178,89937.2166197606,63796.9279195501,64647.0095909955,54315.7450270226,85177.4115358854,48715.4467952515,206803.403906431,147883.486106643,73655.8890522972,45775.6587295708,243336.231886813,160733.92651589,136356.195245093,102703.480594992,81700.5952283783,64642.3499236212,2
0,1.79288886478001e-15,5.84397809519725e-15,-1.5410076691064e-15,-1.59647818684831e-14,-9.7780428762971e-16,8.009673419945501e-16,2.87768693464276e-15,7.43012376618321e-16,-1.6910961691833001e-15,2.8479664395780204e-15,-1.93108916683102e-15,-1.20368005012168e-15,4.27975128932153e-16,2.46865862131437e-15,19096.0,0.034555482823628,6829.0,0.0647878166642261,13722.0,0.0321400451829179,708.0,0.336810310734463,413.0,1.24014406779661,23015.0,0.0132578057788399,165.0,2.65112787878788,22850.0,0.0101442013129103,238.0,1.43934453781513,279.0,3.04429713261649,236.0,1.0517156779661,261.0,1.7870122605364,665.0,0.925197142857143,234.0,1.39491538461538,0.130735337040173,0.142075707428184,0.166311269501512,0.265285146138604,0.198539750121536,0.211103187233016,0.181342967220882,0.267551905951562,0.324942686815618,0.143509370942082,0.31042086340527,0.35777852205326,0.267609073378923,0.318723074050657,12.7904976329296,83.7549046179892,120.321287358257,201.262593150743,95.5652436623309,246.037021590048,172.282674599191,56.0347659792407,138.018610711821,97.3537156276052,323.257522762729,101.93640492007,67.2428181610331,136.257053983051,133084.55905149,75521.7752084002,64862.285512172,41022.1733752444,65272.6854005615,45348.6868218212,61288.7888501525,44977.0434664506,183666.031178694,121961.280130391,90438.4546314099,64325.7442203111,84938.3885658763,68134.9329850258,57666.0424767131,49472.8817096705,112711.207673476,79977.2617279735,115764.415946875,70328.7238156912,82195.7538353786,56641.9234569051,228268.130529536,142420.328033923,371146.036377882,221198.834911316,117517.71517872,86583.1732871956,3
0,2.7907544865784103e-15,4.7870429894576905e-15,8.714049152979671e-15,2.57260605280327e-14,-3.75221250192252e-17,-1.3017576838353e-15,-7.513341152364461e-15,8.23480617006085e-15,5.11192515113405e-16,2.82196100639638e-15,1.53060549583374e-16,4.251516819010031e-15,9.71860188616764e-16,4.73521787618856e-15,106.0,12.4068716981132,180.0,15.0,407.0,2.81610245700246,233.0,1.08506738197425,18379.0,0.0513336743021927,34119.0,0.0209072217825845,7914.0,0.138281387414708,295.0,0.584093559322034,230.0,0.903010869565217,193.0,2.21004352331606,62.0,2.58064516129032,158.0,3.07367974683544,1308.0,0.368148853211009,23330.0,0.017705825117874,0.0945558273136836,0.051462896284334,0.108301533810728,0.327092157884776,0.155675247745631,0.166193752051017,0.125501461187148,0.324439188391095,0.367940921544427,0.284860471959791,0.420976708659469,0.358539112644701,0.221108253582904,0.243783710035148,26.7162425354766,19.2783655097139,21.4567591405884,1.10216211441312,31.6209417450677,0.181134088426066,44.4210006905452,0.427755950947271,1.25982756705659,112.986935177807,2.14596512023962,1.78308078791941,57.8623220118108,1.03693323946029,135422.745070191,75858.2582742014,74974.1028890799,43287.1881635355,72103.961426055,53480.9208318143,50240.7937447408,38228.4387648206,173769.001305223,110750.877675844,87553.7867283797,65935.9055975861,86044.3727575812,71842.4612412674,59522.8881853837,53583.9828679681,71503.2100668701,48939.9912800972,141335.251294864,114597.894949095,62674.6666145342,41518.9748201468,198542.846494709,144623.839564587,115242.782639457,81861.0277323869,96114.4284685811,77390.8124964527,4
0,7.07347782540641e-16,8.76011592033e-16,6.24130396359389e-17,-3.4594656255349003e-15,8.39009575677408e-15,1.7438500479232001e-15,-1.3582266244582902e-15,-5.706335052428701e-16,2.09306586493381e-15,2.0804346545313e-15,-2.2468694268938e-15,-4.26786309129563e-15,-9.82633868077729e-16,1.8119842828591e-14,2336.0,0.0463754280821918,32622.0,0.0081508705781374,1948.0,0.0384353696098563,20693.0,0.0068399168801043,236.0,4.15036906779661,14620.0,0.0304289876880985,27343.0,0.0045950005485864,424.0,1.53785683962264,27153.0,0.0048537877950871,33034.0,0.0051229248652903,404.0,0.201827722772277,1263.0,0.103335629453682,17938.0,0.0072757832534284,9406.0,0.0090777163512651,0.410048912107968,0.284127647538944,0.54388263935763,0.451613213033462,0.136907671192376,0.199946055402927,0.376694159281334,0.150429628306681,0.35601863018647,0.419549055036826,0.563008229459599,0.430896984852621,0.322360060061333,0.605704986062741,344.217943012437,233.592039831829,704.542992612242,112.455334909548,0.0372829715078703,0.0697738029568577,9.54639832580334,52.5193365356593,21.1004511878284,29.6931706578951,885.974745078043,633.818110921243,14.1542735772787,13.8291511925751,41455.9279491105,30109.1832065668,100671.195799673,54034.3604152557,47146.7733816539,32620.8735109089,40857.2249963336,36044.565740163,128215.13567708,69218.9756997199,88849.2511150286,60551.1226350727,48784.2604686845,33418.0531776586,87616.0428569708,78306.8889143509,58077.5971647305,30545.3543015752,64092.6954679134,46105.9290944051,43426.9699553738,25326.0881344851,73823.7350199749,60321.9636003261,61344.6835027332,42077.7977192169,109289.627599168,87238.6044203024,1
0,6.2903427804507006e-15,-7.57872624150687e-17,-1.2200263224072801e-15,-3.11396487040738e-15,4.04287894365561e-14,6.7435803301878804e-15,2.6731727779785604e-15,6.078584253114481e-15,3.1533445263681503e-15,-1.4454841404374001e-15,1.7490511345595301e-15,-2.59645675009272e-15,-5.18622638879588e-16,6.285884706190991e-15,11963.0,0.0221195101563153,12193.0,0.0276640449438202,628.0,0.321329458598726,73.0,5.00175753424657,310.0,7.06286322580645,5719.0,0.244573789123973,148.0,13.4935905405405,155.0,13.6774180645161,7155.0,0.0351914605171209,10089.0,0.0287187530974328,3571.0,0.0551450574068888,11129.0,0.0153214754245664,850.0,0.288386352941176,81.0,2.25704691358025,0.169406515005237,0.233369155981361,0.311144164702087,0.290148766695272,0.065568637897981,0.0695021524738875,0.0493195427944186,0.0416822376132712,0.32710813940438,0.276875668312353,0.232185179582804,0.433752477077607,0.297196972080237,0.458313162968416,312.160994731164,221.660841473064,192.679247920234,120.661468942429,4.11076659461247,28.6860951705122,22.2333662824817,19.4572421130462,93.1035594049511,69.8667802681355,302.14636035875,615.354487159975,182.940975318253,301.156644521524,54840.1201861004,38031.8771034197,93973.4545382098,47015.5335298505,80456.0658801225,51298.1585262231,53602.3678887038,35492.4392611149,149085.002138347,86478.9071703297,107445.562498752,56518.6900652803,77562.7263326313,55038.7779280634,62694.6038819683,44266.6496554674,67779.6607978027,35144.8059697287,63664.73015983,38325.683259968,70168.6552318017,33676.9221728941,90651.1748170763,59005.0511756695,69819.3222645383,52154.489911652,100394.499768254,71865.4492568912,2
0,4.2448297076204705e-15,1.5090581369118102e-15,1.00752478269444e-15,-6.5669662882657e-14,7.18492968189916e-15,1.77375629608209e-15,-2.3189416274257803e-15,1.5023710255222401e-15,-5.1880839197374306e-15,-4.455845222580071e-15,-3.8018085780617905e-15,1.06399372331744e-15,3.49215817010611e-17,1.7463019887660402e-14,7544.0,0.0455107635206787,654.0,0.576335474006116,443.0,0.62452934537246,5050.0,0.0245747722772277,311.0,2.00511125401929,196.0,5.56514948979592,7916.0,0.17918919909045,9437.0,0.104335615131928,5024.0,0.0168931926751592,35094.0,0.0026887445147318,3946.0,0.0193640141915864,1759.0,0.0511654349061967,3840.0,0.0527511458333333,337.0,0.328691394658754,0.136586748995712,0.24732578303098,0.242233301656676,0.476189149666615,0.181722994389907,0.111422674990796,0.0509041261004359,0.0632775525675404,0.529337075606877,0.451535805124069,0.534106802777158,0.556621761157397,0.212421053797409,0.42450866056099,119.844167676715,29.716810030778,0.637933073655005,118.728613365312,12.0736011753317,6.26733860810871,5.97459778112877,45.1737093985689,194.354065158344,75.0492577956047,893.123328322212,137.989792262012,93.1909932889771,10.9631982256388,47477.2773389198,33987.1756422789,90813.7646399908,46911.9513694781,46722.8413386078,33664.0519034073,42751.0259428982,31336.0201158305,166546.052370343,95529.9029930995,123413.162978332,57574.4614639737,89674.8436288736,71608.6277863051,50912.5796615877,40700.9683240233,48870.9063983893,29617.5682938057,50290.6197618682,34033.6673504986,53687.7549460426,26991.2194774866,66312.0482610502,43733.4409788705,49486.5463429019,33927.1164502649,37472.4551164619,32727.1165371308,3
0,1.01374751134862e-15,-1.1434960476156001e-15,-7.86107094462183e-16,-9.72395157527929e-14,7.953204479322511e-15,-1.5380356195999202e-15,3.02406037283657e-16,5.31820396219271e-15,-3.8272567519609705e-15,-4.80729007672054e-15,-9.03503049967878e-16,-9.51055842071451e-17,-1.7862017533904403e-15,3.74478237815634e-16,22257.0,0.0136056341825044,15963.0,0.0336595815322934,16182.0,0.0100618155975776,224.0,1.23283035714286,112.0,14.8958330357143,990.0,0.408184141414141,454.0,1.82028656387665,159.0,8.76471949685535,321.0,0.418563551401869,441.0,1.80708117913832,2255.0,0.0777189800443459,494.0,0.711096963562753,645.0,0.497515348837209,517.0,0.667806769825919,0.209761163297266,0.213997835423608,0.422139355315292,0.341870037216052,0.10330410290738,0.210160987015934,0.104162265939559,0.0706735933168099,0.447141175833963,0.139775604591981,0.506116781047216,0.267250253154282,0.221133737779442,0.286310317105365,242.135327734266,20.6260397224261,48.8372259787404,121.8631901041,43.5894180375826,20.8047178610945,12.0332248552243,0.260423124999996,442.071313302194,129.202190775676,397.727826505365,90.5449657133171,122.723973470538,95.6121703702649,47003.826635047,35475.2707044603,105088.541599874,55646.2543509873,47357.6068183727,35794.4326864698,54766.5391282593,37881.2659328077,179287.78286339,99607.6381087127,130543.309017703,75102.3395460374,72380.3015926724,58009.2509074474,86932.0729571839,72202.0651293616,67564.8318725574,43099.7482835123,76184.1189750732,53936.4176592578,93711.117664536,59657.2675966496,98174.0792845665,72371.7448678818,152812.981875466,99018.6536223512,217349.869776395,160552.149416213,4
0,3.4029966849119104e-15,1.47413655521075e-15,-1.8790783004677303e-15,-1.63908530282002e-14,1.1900086223919e-14,5.088148755082261e-15,-4.811376644791941e-15,1.8188942979616503e-15,-2.03436788718096e-15,-2.6822746795921404e-15,-5.5399002800662e-15,1.8307824959875403e-15,-1.0788539708498e-15,7.335018181976061e-15,207.0,4.11433285024155,26227.0,0.0204623784649407,12476.0,0.0428925937800577,564.0,0.238225531914894,635.0,1.4173231496063,128.0,3.29226640625,315.0,1.87708634920635,486.0,0.541574279835391,404.0,0.534399257425742,80.0,14.971155,6017.0,0.0589782283529998,6280.0,0.0625101592356688,247.0,1.01058906882591,459.0,0.448577777777778,0.120179975072483,0.196379921247398,0.154956042858232,0.463269471238802,0.160405721773688,0.216572003830573,0.148175278148947,0.396624636616528,0.305761704129369,0.121377515319024,0.240037853895911,0.181720074618916,0.463851511262618,0.540163708812527,98.171508743282,7.72212267181397,55.16978326528,417.730963399309,42.6738828455496,176.241962371666,55.0195877507751,112.15192389709,325.470162520466,46.975642427106,140.654717457481,80.4309552296957,189.207118974054,508.318246350546,160518.009352593,87506.8336904911,109250.440753831,68107.3272383301,49035.0718391771,36084.7430642395,65644.1270824734,48307.3502049653,205175.037289965,128025.829933813,124955.923676054,76682.2800549267,49410.5432433499,38314.0894240499,66378.653099946,59240.4047894411,56823.4849033785,45782.9127788965,58904.6369073917,45012.9875329283,57176.4714126137,42470.7524046893,61803.4107915338,47257.7968111498,102016.623668846,89174.559405822,110150.227754357,93112.1056319881,1
0,6.21158346852916e-15,6.065953042711971e-15,-4.413493517112831e-15,-4.77132827769221e-14,-5.98986857534626e-14,2.82196100639638e-14,5.9232946664012505e-15,-8.28458799929428e-16,-9.116761861106801e-15,-1.71338654048185e-15,-1.14869713425192e-15,2.49652158543756e-16,1.56106900327509e-15,4.77013945788962e-15,2808.0,0.392194444444444,2846.0,0.37844381588194,12716.0,0.0719767694243473,439.0,1.30658246013667,269.0,14.5810691449814,19301.0,0.0542418993834516,16111.0,0.047109080752281,364.0,2.91772335164835,219.0,1.99274200913242,16027.0,0.076281537405628,12717.0,0.0628474325705748,9310.0,0.0655485069817401,15471.0,0.0335615603386982,12687.0,0.025657200283755,0.112446686091961,0.13925595950778,0.153023942158752,0.192544619818557,0.0474742717075897,0.135025235915113,0.107250016511579,0.0812051801828773,0.261255108710365,0.071027360572404,0.17751133926822,0.147478040858039,0.198284102788812,0.37578199065247,27.2079726955363,25.1784747490626,61.811346589224,84.3941792461676,9.14019529957431,95.8752044590589,31.0158578039979,45.3706936961484,376.52362433808,53.7888748731265,86.132427146637,42.0230989772939,108.880590778971,370.812109679816,180991.111146471,108632.028539809,149710.441507803,96120.8604537295,61740.8137192549,45491.2440201067,70189.6930601076,54025.2949203315,245931.674667276,162440.664198134,182692.999736089,116680.727638854,54166.8497849693,45967.302361613,61293.223524474,52171.418831757,59951.9053394601,46566.2280381238,60198.9834206235,44327.7962444192,64183.5007350253,45403.2023863964,73305.9994773723,62318.8147269846,110565.145867724,98218.4974264049,106365.768159579,90228.8125958499,2
0,-1.2868974363029301e-15,-1.0743958965900902e-15,-3.62441437314417e-15,1.14750831444933e-14,-1.9113250376129702e-14,-1.5313485082103602e-15,-6.9806012783291205e-15,3.68534138802687e-15,-7.85586985798551e-15,6.18882871449523e-16,-4.6575498636951706e-15,9.008282054120521e-15,-6.895154855018021e-15,-4.7344748638119405e-15,19090.0,0.0310539863803038,2633.0,0.172271097607292,575.0,0.355630086956522,3708.0,0.0410752966558792,101.0,4.03655544554455,1077.0,0.280932404828227,428.0,0.569134579439252,4212.0,0.0256287986704653,5075.0,0.0408234876847291,5404.0,0.131526517394523,132.0,0.942113636363636,137.0,1.5609204379562,19685.0,0.0114300228600457,7226.0,0.016606684195959,0.155650537178714,0.261561424075648,0.391637346686951,0.401857881918832,0.33248777494204,0.300342012981586,0.22759566448776,0.376308641582434,0.413692587774635,0.133354325639129,0.463604704955689,0.312359999149198,0.229324978311265,0.492204240913307,121.441194017153,1.16031803893233,13.1325204513469,34.0801425636426,0.800137849034984,12.6810007297941,1.38163202818672,73.4381061162009,36.6991511225722,28.6114337372871,2.2029163802412,1.07843563162953,572.208646136508,119.737915071553,138705.885654117,84050.9510480793,120421.404155602,83696.4603905908,43290.8144306149,35559.4066010862,41347.4315455581,31411.8835057869,180622.085315517,135691.108032806,136343.408295352,84053.380267501,37597.5408225887,31431.8618638183,38137.6585519165,34451.9460912447,42968.3714974034,35112.2678935604,42384.561302002,34223.7771535712,45534.763587421,35029.2701670539,48822.2776125222,37741.7406767156,101035.552142458,66720.6024846917,71797.2719117548,52063.8499200152,3
0,9.958594883815351e-15,2.0358539119342002e-16,-1.8590169662990403e-15,7.806088028752081e-15,1.74815951970759e-14,4.47293450724229e-14,-4.76493837125329e-15,1.0889589391718101e-14,-7.894506501569661e-15,-5.446280720612289e-16,5.930539037073281e-15,5.596369220689191e-15,5.694446854402811e-15,-3.56645940776794e-15,152.0,15.0,6767.0,0.137280079799025,20687.0,0.0302803789819694,27013.0,0.0239485692074186,289.0,6.88536851211073,1198.0,1.55590517529215,31410.0,0.023485905762496,412.0,2.69790922330097,737.0,0.458894708276798,738.0,0.434820054200542,703.0,0.557318634423898,6246.0,0.164166522574448,225.0,2.59373155555556,225.0,1.81538533333333,0.085996870650201,0.153521916114992,0.180720038399419,0.132896713282389,0.0784791445631182,0.0746464074532998,0.103589953861381,0.0754795696137601,0.285126946270959,0.283921335287136,0.283447812189548,0.121862854474172,0.182738008498517,0.329527844247006,8.35363193798449,44.8619647459595,30.4058630872514,13.1999654588699,26.6858716211167,23.6127681363557,4.56868894800583,37.8307018335781,205.659389023988,268.587428619811,178.468809926602,8.98501332027392,63.2869741310896,83.5434276619834,199118.014908732,141678.7208736,174578.218987326,129676.940596777,103100.282347254,90923.0063460303,57957.44927375,49930.2571402519,259520.036878015,189979.636624524,233633.515414485,166353.898959827,70317.4516056943,70130.1143790897,53746.5398594557,50143.2710086752,71855.2852443761,65203.5624857352,58780.307323596,53361.9152757719,107232.370546461,90369.7523285646,115199.17162794,108273.368085179,194080.771671679,160921.357151411,156619.649107663,141569.790270458,4
